municipality_code,origin_id,destination_id,duration_minutes,duration_seconds,distance_meters,routing_provider,routing_profile,collected_at,pair_set
41110,41110::ambulance_base::007,41110::demand::4111573000,9.55,573,2607,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:53.437651+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111574000,18.683333333333334,1121,5078,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:53.882964+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111751000,7.6,456,2149,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:54.205848+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111752000,8.066666666666666,484,2364,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:54.530049+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111753000,4.8,288,1079,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:54.862334+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111754000,9.083333333333334,545,2325,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:55.185087+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111755000,9.35,561,3046,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:55.499458+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111757000,17.55,1053,6265,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:55.874436+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111758000,7.983333333333333,479,2531,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:56.189526+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111758500,13.516666666666667,811,4348,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:56.543738+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111759300,12.233333333333333,734,3927,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:56.891532+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111759600,10.166666666666666,610,3320,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:57.214283+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111760000,14.416666666666666,865,5043,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:57.554533+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::007,41110::demand::4111761000,15.016666666666667,901,5752,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:57.926748+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111156000,21.083333333333332,1265,6395,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:58.302619+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111156600,18.033333333333335,1082,6000,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:58.660428+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111157100,17.7,1062,6406,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:59.044899+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111157200,12.733333333333333,764,3366,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:59.371779+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111157300,14.616666666666667,877,4896,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:55:59.731821+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111158000,15.3,918,3681,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:00.133786+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111159100,17.916666666666668,1075,4407,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:00.522403+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111159700,19.866666666666667,1192,4804,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:00.889280+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111159800,19.15,1149,4980,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:01.253301+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111160000,14.533333333333333,872,3702,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:01.570804+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111352000,5.883333333333334,353,1066,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:01.868897+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111353000,11.05,663,3036,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:02.176542+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111354000,7.033333333333333,422,1884,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:02.499602+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111355000,8.716666666666667,523,2659,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:02.814452+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111356000,10.4,624,3445,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:03.133236+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111365000,12.616666666666667,757,4150,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:03.495767+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111366200,17.466666666666665,1048,6252,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:03.860675+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111366400,13.25,795,6163,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:04.196550+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111367000,10.266666666666667,616,2675,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:04.501763+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111368000,13.85,831,4930,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:04.846937+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111369000,14.883333333333333,893,5575,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:05.203840+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111370000,15.683333333333334,941,5846,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:05.600852+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111565000,4.183333333333334,251,1057,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:05.913305+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111566000,3.7666666666666666,226,684,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:06.232809+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111567000,5.8,348,1306,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:06.531081+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111568000,6.8,408,2000,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:06.831722+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111569000,14.083333333333334,845,4769,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:07.149884+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111570000,11.316666666666666,679,2541,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:07.469569+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111571000,12.233333333333333,734,4121,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:07.791082+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111572000,14.566666666666666,874,3769,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:08.167378+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111573000,7.183333333333334,431,2010,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:08.483754+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111574000,10.766666666666667,646,2655,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:08.817347+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111751000,14.033333333333333,842,4189,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:09.182546+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111752000,14.566666666666666,874,4404,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:09.541738+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111753000,13.133333333333333,788,3870,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:09.904489+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111754000,15.6,936,4365,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:10.281973+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111755000,15.85,951,5086,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:10.654132+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111757000,23.466666666666665,1408,8305,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:11.086442+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111758000,19.033333333333335,1142,5805,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:11.497685+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111758500,23.666666666666668,1420,8956,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:11.893189+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111759300,22.566666666666666,1354,8535,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:12.516779+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111759600,21.033333333333335,1262,7630,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:12.919358+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111760000,18.083333333333332,1085,6173,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:13.303827+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::008,41110::demand::4111761000,21.216666666666665,1273,7792,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:13.705043+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111156000,17.05,1023,7168,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:14.101823+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111156600,12.616666666666667,757,7190,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:14.460499+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111157100,14.133333333333333,848,6380,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:14.819487+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111157200,12.35,741,5525,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:15.182852+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111157300,11.033333333333333,662,4870,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:15.509699+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111158000,15.083333333333334,905,5575,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:15.859578+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111159100,17.5,1050,6571,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:16.241584+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111159700,19.783333333333335,1187,7505,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:16.641335+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111159800,18.85,1131,7164,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:17.018222+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111160000,17.3,1038,5228,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:17.376423+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111352000,6.25,375,2150,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:17.703015+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111353000,8.983333333333333,539,3619,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:18.014986+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111354000,8.6,516,3131,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:18.345532+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111355000,4.6,276,1468,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:18.667066+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111356000,8.1,486,3030,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:18.972074+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111365000,10.316666666666666,619,3735,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:19.301506+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111366200,13.133333333333333,788,5738,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:19.693461+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111366400,10.233333333333333,614,4950,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:20.042270+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111367000,11.4,684,3898,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:20.368099+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111368000,9.95,597,4593,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:20.685755+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111369000,10.95,657,5238,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:21.013462+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111370000,13.35,801,5431,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:21.357461+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111565000,12.616666666666667,757,3717,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:21.696616+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111566000,7.683333333333334,461,2322,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:21.989399+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111567000,7.816666666666666,469,2358,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:22.318777+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111568000,6.683333333333334,401,2456,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:22.621930+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111569000,10.533333333333333,632,4357,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:22.944423+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111570000,19.833333333333332,1190,5426,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:23.353023+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111571000,18.5,1110,7558,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:23.742716+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111572000,19.983333333333334,1199,6552,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:24.155076+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111573000,14.383333333333333,863,4341,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:24.514300+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111574000,13.533333333333333,812,4181,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:24.880935+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111751000,18.116666666666667,1087,7680,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:25.238388+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111752000,18.616666666666667,1117,7895,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:25.615689+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111753000,15.316666666666666,919,6336,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:25.976961+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111754000,17.066666666666666,1024,7688,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:26.361749+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111755000,19.783333333333335,1187,8577,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:26.748080+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111757000,24.25,1455,10438,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:27.273770+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111758000,16.316666666666666,979,7138,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:27.639981+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111758500,20.166666666666668,1210,8619,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:28.056562+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111759300,18.933333333333334,1136,8198,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:28.440124+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111759600,17.433333333333334,1046,7293,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:28.808983+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111760000,23.216666666666665,1393,8607,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:29.204686+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::009,41110::demand::4111761000,24.716666666666665,1483,11283,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:29.612709+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111156000,10.3,618,4329,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:29.954341+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111156600,20.216666666666665,1213,7303,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:30.371308+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111157100,13.966666666666667,838,4939,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:30.743454+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111157200,10.95,657,3559,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:31.085646+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111157300,13.116666666666667,787,5059,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:31.405783+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111158000,6.2,372,2061,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:31.693976+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111159100,9.083333333333334,545,3153,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:32.070368+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111159700,8.7,522,2873,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:32.374076+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111159800,8.916666666666666,535,3232,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:32.670842+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111160000,4.516666666666667,271,1654,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:32.969555+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111352000,16.45,987,5568,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:33.328486+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111353000,13.05,783,5726,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:33.652224+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111354000,14.5,870,5364,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:34.009882+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111355000,19.116666666666667,1147,7161,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:34.415012+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111356000,18.733333333333334,1124,6656,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:34.772423+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111365000,20.7,1242,6492,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:35.216730+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111366200,23.083333333333332,1385,8001,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:35.706210+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111366400,23.216666666666665,1393,10665,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:36.132226+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111367000,11.7,702,4377,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:36.452216+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111368000,15.633333333333333,938,5800,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:36.789128+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111369000,17.533333333333335,1052,7113,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:37.135692+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111370000,21.316666666666666,1279,7581,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:37.531567+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111565000,11.333333333333334,680,4293,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:37.883106+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111566000,16.25,975,3372,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:38.208699+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111567000,13.35,801,4254,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:38.542980+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111568000,14.433333333333334,866,4948,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:38.883870+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111569000,14.6,876,4673,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:39.242042+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111570000,3.3333333333333335,200,602,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:39.541193+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111571000,1.1666666666666667,70,223,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:39.825471+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111572000,8.983333333333333,539,3004,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:40.139507+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111573000,7.9,474,3206,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:40.436672+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111574000,8.1,486,2454,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:40.748777+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111751000,12.7,762,4223,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:41.099612+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111752000,13.916666666666666,835,5310,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:41.426321+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111753000,15.383333333333333,923,5552,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:41.771594+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111754000,14.933333333333334,896,5271,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:42.133532+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111755000,11.433333333333334,686,4177,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:42.454252+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111757000,20.166666666666668,1210,7251,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:42.866111+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111758000,20.55,1233,7542,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:43.272079+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111758500,23.15,1389,7514,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:43.704673+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111759300,24.583333333333332,1475,10073,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:44.116452+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111759600,23.183333333333334,1391,9168,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:44.512574+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111760000,10.516666666666667,631,3857,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:44.840845+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::010,41110::demand::4111761000,15.566666666666666,934,5686,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:45.177831+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::011,41110::demand::4111156000,20.633333333333333,1238,8744,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:45.547676+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::011,41110::demand::4111156600,11.266666666666667,676,4146,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:45.842477+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::011,41110::demand::4111157100,18.516666666666666,1111,6728,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:46.226963+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::011,41110::demand::4111157200,15.916666666666666,955,5643,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:46.550821+00:00,unknown_before_pair_set_column
41110,41110::ambulance_base::011,41110::demand::4111157300,14.616666666666667,877,5382,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:56:46.876038+00:00,unknown_before_pair_set_column
