candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41110-001,수원시권선구보건소,41110,"경기도 수원시 권선구 호매실로 22-50 (탑동, 권선구보건소) 권선구보건소",37.2587427988491,126.971129698908,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 수원시 권선구 호매실로 22-50,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41110-002,영통구보건소,41110,"경기도 수원시 영통구 영통로 396 (영통동, 영통구보건소) 영통구보건소",37.2568321022672,127.069664327248,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 수원시 영통구 영통로 396,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41110-003,장안구보건소,41110,"경기도 수원시 장안구 송원로 101 (조원동, 장안구청, 장안보건소, 장안종합구민회관), 장안보건소 장안구보건소",37.3040947298509,127.010400656538,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 수원시 장안구 송원로 101,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41110-004,팔달구보건소,41110,"경기도 수원시 팔달구 팔달산로 6 (교동, 팔달구 보건소) 팔달구보건소",37.2714996360162,127.012518181633,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 수원시 팔달구 팔달산로 6,,verified_municipality_match,pending_kakao_api
