hospital_name,emergency_category,phone,road_address,lot_address,postal_code,latitude,longitude,coordinate_source,matched_address,municipality_code,routing_status,hira_hospital_name,hira_encrypted_care_symbol,hira_institution_type,capacity_snapshot_period,emergency_room_beds,critical_care_beds,inpatient_beds,registered_emergency_institution,registered_adult_icu,ct_units,mri_units,capacity_match_method,capacity_match_score,capacity_match_review_required,capacity_source,capacity_semantics,egen_institution_code,egen_evaluation_year,egen_overall_grade,egen_mandatory_area_result,egen_match_review_required,egen_evaluation_source
광명성애병원,지역응급의료센터,02-2680-7114,경기도 광명시 디지털로 36,경기도 광명시 철산동 389번지,14241,37.4730459000,126.8722172000,official_gyeonggi_emergency_medical_institutions,경기도 광명시 디지털로 36,41210,pending_kakao_api,광명성애병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,종합병원,2026-06,20,18,298,True,True,2,2,exact_normalized_name,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100007,2024,B,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
중앙대광명병원,지역응급의료센터,1811-7800,경기도 광명시 덕안로 110,경기도 광명시 일직동 501번지,14353,37.4245797000,126.8859245000,official_gyeonggi_emergency_medical_institutions,경기도 광명시 덕안로 110,41210,pending_kakao_api,중앙대학교광명병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,종합병원,2026-06,24,69,694,True,True,4,2,fuzzy_name_address,0.93125,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2118788,2024,A,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
