candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41460-001,가창보건진료소,41460,경기도 용인시 처인구 백암면 가창로24번길 25 (가창보건진료소) (가창보건진료소),37.1938521154327,127.365500697993,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 처인구 백암면 가창로24번길 25,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-002,고매보건진료소,41460,경기도 용인시 기흥구 동탄기흥로 713-1 (고매동) 고매보건진료소,37.2229538042482,127.098229073001,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 기흥구 동탄기흥로 713-1,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-003,기흥구보건소,41460,"경기도 용인시 기흥구 신갈로58번길 11 (신갈동, 신갈동행정복지센터및기흥구보건소) 기흥구보건소",37.2725761300647,127.106446575693,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 기흥구 신갈로58번길 11,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-004,기흥읍공세리보건진료소,41460,"경기도 용인시 기흥구 공세로90번길 64 (공세동, 공세보건진료소) .",37.2331857643346,127.109499270661,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 기흥구 공세로90번길 64,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-005,남사보건지소,41460,경기도 용인시 처인구 남사읍 내기로 22 (남사읍행정복지센터) 남사보건지소,37.1156815681856,127.150503611423,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 처인구 남사읍 내기로 22,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-006,대대보건진료소,41460,경기도 용인시 처인구 양지면 한터로571번길 25 (대대보건진료소) 대대보건지소,37.2631144978487,127.266662607156,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 처인구 양지읍 한터로571번길 25,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-007,모현보건지소,41460,경기도 용인시 처인구 모현읍 독점로 31-6 (모현읍행정복지센터) 모현보건지소,37.3295330155457,127.242361901324,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 처인구 모현읍 독점로 31-6,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-008,백봉보건진료소,41460,경기도 용인시 처인구 백암면 죽양대로797번길 10 백봉보건진료소,37.138372557651,127.395771053135,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 처인구 백암면 죽양대로797번길 10,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-009,백암보건지소,41460,경기도 용인시 처인구 백암면 백암로 189 (백암면행정복지센터) 백암보건지소,37.1634436730448,127.375381664077,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 처인구 백암면 백암로 189,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41460-010,수지구보건소,41460,"경기도 용인시 수지구 포은대로 435 (풍덕천동, 수지구청, 보건소), 수지구보건소 수지구보건소",37.3224857642691,127.097727789934,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 용인시 수지구 포은대로 435,,verified_municipality_match,pending_kakao_api
