candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41550-001,개산보건진료소,41550,경기도 안성시 금광면 금광오산로 16-1 개산보건진료소,36.9844932432188,127.305508504924,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 금광면 금광오산로 16,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-002,개정보건진료소,41550,경기도 안성시 미양면 개정길 1 개정보건진료소,36.9602927877913,127.187410044052,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 미양면 개정길 1,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-003,건천보건진료소,41550,경기도 안성시 공도읍 진건중길 206-9 건천보건진료소,36.978108487012,127.136265729999,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 공도읍 진건중길 206-9,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-004,고삼보건지소,41550,경기도 안성시 고삼면 고삼호수로 21 (고삼면사무소) 고삼보건지소,37.0826937324197,127.263459241747,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 고삼면 고삼호수로 21,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-005,공도건강생활지원센터,41550,경기도 안성시 공도읍 공도로 51-11,36.9997394543477,127.166111741268,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 공도읍 공도로 51-11,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-006,금광보건지소,41550,"경기도 안성시 금광면 금광오산로 228, 금광보건지소 (금광면사무소) 금광보건지소",36.9972224099437,127.317470746526,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 금광면 금광오산로 228,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-007,금산보건진료소,41550,경기도 안성시 일죽면 산전길 24-9 (금산보건진료소) 금산보건진료소,37.0672067520889,127.501975049649,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 일죽면 산전길 24,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-008,노곡보건진료소,41550,경기도 안성시 양성면 미리내성지로 14 노곡보건진료소,37.1098625499495,127.247185192877,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 양성면 미리내성지로 14,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-009,당목보건진료소,41550,경기도 안성시 죽산면 당진길 5-13 당목보건진료소,37.0267500774045,127.439802002329,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 죽산면 당진길 5-13,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41550-010,동평보건진료소,41550,경기도 안성시 보개면 보개원삼로 1031-11 동평보건진료소,37.0894884458561,127.308921642759,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 안성시 보개면 보개원삼로 1031-11,,verified_municipality_match,pending_kakao_api
