administrative_code,administrative_name,municipality_code,population,households,latitude,longitude,coordinate_source,matched_address,kakao_place_id,geocoding_status,demand_rate_status,coordinate_reference_url,coordinate_basis
4155025000,경기도 안성시 공도읍,41550,71166,32523,37.00104640144004,127.1725414622867,kakao_administrative_office_representative_proxy,경기 안성시 공도읍 공도4로 8,13564275,verified_municipality_match,pending_119_activity_api,,
4155031000,경기도 안성시 보개면,41550,4693,2459,37.02304494033679,127.29089202467294,kakao_administrative_office_representative_proxy,경기 안성시 보개면 보개원삼로 220,10374285,verified_municipality_match,pending_119_activity_api,,
4155032000,경기도 안성시 금광면,41550,6696,3560,36.99722405201288,127.31746322655763,kakao_administrative_office_representative_proxy,경기 안성시 금광면 금광오산로 228,8206519,verified_municipality_match,pending_119_activity_api,,
4155033000,경기도 안성시 서운면,41550,2912,1587,36.94306394162082,127.25942408696966,kakao_administrative_office_representative_proxy,경기 안성시 서운면 서운중앙길 23,7933434,verified_municipality_match,pending_119_activity_api,,
4155034000,경기도 안성시 미양면,41550,5179,2862,36.97537247558561,127.21519662589829,kakao_administrative_office_representative_proxy,경기 안성시 미양면 양지길 29,986073766,verified_municipality_match,pending_119_activity_api,,
4155035000,경기도 안성시 대덕면,41550,14196,8260,37.0124186565951,127.237850006864,kakao_administrative_office_representative_proxy,경기 안성시 대덕면 중앙로 82,7817421,verified_municipality_match,pending_119_activity_api,,
4155036000,경기도 안성시 양성면,41550,4807,2612,37.05989782899517,127.19447538131024,kakao_administrative_office_representative_proxy,경기 안성시 양성면 읍내길 21,7998643,verified_municipality_match,pending_119_activity_api,,
4155038000,경기도 안성시 원곡면,41550,6344,3673,37.039712347365935,127.12953353350257,kakao_administrative_office_representative_proxy,경기 안성시 원곡면 가천중앙1길 46,332804608,verified_municipality_match,pending_119_activity_api,,
4155039000,경기도 안성시 일죽면,41550,6959,3791,37.09046471815793,127.47687572862858,kakao_administrative_office_representative_proxy,경기 안성시 일죽면 금일로 433,10747369,verified_municipality_match,pending_119_activity_api,,
4155040000,경기도 안성시 죽산면,41550,6757,4017,37.07856069495528,127.42247976940278,kakao_administrative_office_representative_proxy,경기 안성시 죽산면 죽산초교길 61,8070229,verified_municipality_match,pending_119_activity_api,,
4155041000,경기도 안성시 삼죽면,41550,4104,2675,37.07313765811539,127.37489154110501,kakao_administrative_office_representative_proxy,경기 안성시 삼죽면 삼죽로 112,218999323,verified_municipality_match,pending_119_activity_api,,
4155042000,경기도 안성시 고삼면,41550,1747,994,37.0826914685402,127.263464294902,kakao_administrative_office_representative_proxy,경기 안성시 고삼면 고삼호수로 21,8193622,verified_municipality_match,pending_119_activity_api,,
4155051000,경기도 안성시 안성1동,41550,10726,5429,37.0056793483473,127.274253806773,kakao_administrative_office_representative_proxy,경기 안성시 낙원길 95,7908105,verified_municipality_match,pending_119_activity_api,,
4155052000,경기도 안성시 안성2동,41550,26290,12822,37.0006254803725,127.269804751955,kakao_administrative_office_representative_proxy,경기 안성시 강변로74번길 16,7988482,verified_municipality_match,pending_119_activity_api,,
4155053000,경기도 안성시 안성3동,41550,26908,12169,37.014600017407695,127.25777255700662,kakao_administrative_office_representative_proxy,경기 안성시 고수2로 17,7989046,verified_municipality_match,pending_119_activity_api,,
