candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41670-001,가남건강생활지원센터,41670,경기도 여주시 가남읍 태평중앙1길 20,37.2016541764562,127.544872949932,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 가남읍 태평중앙1길 20,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-002,강천보건지소,41670,경기도 여주시 강천면 강문로 586 (강천면보건소) .,37.2721254250109,127.71230182991,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 강천면 강문로 586,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-003,강천보건진료소,41670,경기도 여주시 강천면 강천리길 62-1 (강천보건진료소) .,37.2361339418422,127.709637757459,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 강천면 강천리길 62-1,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-004,금당보건진료소,41670,경기도 여주시 가남읍 금당리길 108 (금당보건진료소) .,37.201639990095,127.621101098057,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 가남읍 금당리길 108,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-005,금사보건지소,41670,경기도 여주시 금사면 이포로 27 (금사면행정복지센터) 금사보건지소,37.392579694958,127.533359721013,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 금사면 이포로 27,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-006,대신보건지소,41670,경기도 여주시 대신면 율촌1길 47 (대신면보건지소) .,37.3736182369144,127.587236828524,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 대신면 율촌1길 47,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-007,도전보건진료소,41670,경기도 여주시 강천면 원심동1길 32 (도전보건진료소) .,37.348231891828,127.748599396013,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 강천면 원심동1길 32,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-008,매류보건진료소,41670,경기도 여주시 세종대왕면 양화로 621 (매류보건진료소) .,37.2758282487153,127.558509798804,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 세종대왕면 양화로 621,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-009,백석보건진료소,41670,경기도 여주시 세종대왕면 능서로 495 (백석보건진료소) .,37.3372186166457,127.583857008584,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 세종대왕면 능서로 495,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41670-010,북내보건지소,41670,경기도 여주시 북내면 당우2길 10 (북내보건지소) .,37.3289545897282,127.678078067074,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 여주시 북내면 당우2길 10,,verified_municipality_match,pending_kakao_api
