hospital_name,emergency_category,phone,road_address,lot_address,postal_code,latitude,longitude,coordinate_source,matched_address,municipality_code,routing_status,hira_hospital_name,hira_encrypted_care_symbol,hira_institution_type,capacity_snapshot_period,emergency_room_beds,critical_care_beds,inpatient_beds,registered_emergency_institution,registered_adult_icu,ct_units,mri_units,capacity_match_method,capacity_match_score,capacity_match_review_required,capacity_source,capacity_semantics,egen_institution_code,egen_evaluation_year,egen_overall_grade,egen_mandatory_area_result,egen_match_review_required,egen_evaluation_source
김포우리병원,지역응급의료센터,999-1000,경기도 김포시 감암로 11,경기도 김포시 걸포동 389-15번지,10099,37.6330010000,126.7105517000,official_gyeonggi_emergency_medical_institutions,경기도 김포시 감암로 11,41570,pending_kakao_api,의료법인우리의료재단김포우리병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,종합병원,2026-06,25,37,524,True,True,4,3,fuzzy_name_address,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100053,2024,A,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
뉴고려병원,지역응급의료센터,998-8129,경기도 김포시 김포한강3로 283,경기도 김포시 장기동 1764번지,10086,37.6409639000,126.6602555000,official_gyeonggi_emergency_medical_institutions,경기도 김포시 김포한강3로 283,41570,pending_kakao_api,의료법인인봉의료재단뉴고려병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,종합병원,2026-06,20,34,299,True,True,2,2,fuzzy_name_address,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100006,2024,B,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
