candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41800-001,고문리보건진료소,41800,경기도 연천군 연천읍 현문로 427 (고문리보건진료소) 고문리보건진료소,38.0630591127302,127.110575870845,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 연천읍 현문로 427,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-002,군남보건지소,41800,경기도 연천군 군남면 군남로 417 (군남면사무소) 군남보건지소,38.0851952232728,127.019067772199,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 군남면 군남로 417,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-003,노곡리보건진료소,41800,경기도 연천군 백학면 진목로2번길 32 (노곡리보건진료소) 노곡리보건진료소,37.9981423399331,126.919030846406,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 백학면 진목로2번길 32,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-004,늘목리보건진료소,41800,경기도 연천군 전곡읍 양연로 598 (늘목간파통합마을회관) 늘목리 보건진료소,37.9590098973462,127.008116513749,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 전곡읍 양연로 598,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-005,동중리보건진료소,41800,경기도 연천군 왕징면 왕산로 832-1 (동중리 보건진료소) 동중리보건진료소,38.0706949168621,126.952708936266,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 왕징면 왕산로 832,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-006,마전리보건진료소,41800,경기도 연천군 미산면 청정로 1325 (마전리보건진료소) 마전리보건진료소,38.0265193163213,126.986765613711,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 미산면 청정로 1325,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-007,백학보건지소,41800,경기도 연천군 백학면 두일로 157 (백학보건지소) 백학보건지소,38.0312335341686,126.913908395248,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 백학면 두일로 157,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-008,신서보건지소,41800,경기도 연천군 신서면 도대로3번길 63 (신서보건지소) 신서보건지소,38.1841380157574,127.106670519084,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 신서면 도대로3번길 63,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-009,양원리보건진료소,41800,경기도 연천군 전곡읍 양원로46번길 13-5 (양원리 보건진료소 및 마을회관) 양원리보건진료소,37.9909956926188,127.023275449917,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 전곡읍 양원로46번길 13-5,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-010,연천군보건의료원,41800,경기도 연천군 전곡읍 은대성로 95 (연천군보건의료원) 연천군보건의료원,38.0233116620037,127.060934583174,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 전곡읍 은대성로 95,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-011,연천보건지소,41800,경기도 연천군 연천읍 신망로15번길 30 (연천보건지소) 연천보건지소,38.1349744031671,127.077044421874,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 연천읍 신망로15번길 30,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-012,왕산보건지소,41800,"경기도 연천군 왕징면 왕산로 44, 라동 (왕징면사무소, 주민자치센터, 보건진료소) 왕산보건지소",38.0581977028696,127.012851770693,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 왕징면 왕산로 44,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-013,장남보건지소,41800,"경기도 연천군 장남면 장백로 244, 제2호 장남면 보건지소 (장남면사무소, 보건지소, 주민자치센터) 장남보건지소",37.9817669887528,126.884200550907,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 장남면 장백로 244,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-014,청산보건지소,41800,경기도 연천군 청산면 아우라지길 22 (청산보건지소) 청산보건지소,38.0332682446779,127.109903683945,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 청산면 아우라지길 22,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41800-015,횡산리보건진료소,41800,"경기도 연천군 중면 군중로 902, 주건축물제2동 (횡산리 보건진료소) 횡산리보건진료소",38.1167578336921,126.985982921217,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 연천군 중면 군중로 902,,verified_municipality_match,pending_kakao_api
