candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41650-001,관인보건지소,41650,경기도 포천시 관인면 관인로 14 (관인면사무소) 관인보건지소,38.1577319656136,127.250711090824,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 관인면 관인로 14,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-002,길명보건진료소,41650,경기도 포천시 일동면 영일로 668-27 길명리보건진료소,37.9357578660771,127.280551117458,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 일동면 영일로 668-27,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-003,덕둔보건진료소,41650,경기도 포천시 신북면 청신로 896 (덕둔리보건진료소) 덕둔리보건진료소,37.9610997890942,127.124925389002,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 신북면 청신로 896,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-004,도평보건진료소,41650,경기도 포천시 이동면 화동로2433번길 11-14 (도평리보건진료소) .,38.0591261836838,127.384492366266,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 이동면 화동로2433번길 11-14,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-005,소흘건강생활지원센터,41650,경기도 포천시 소흘읍 호국로 567,37.8234964389728,127.13843063448,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 소흘읍 호국로 567,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-006,신북보건지소,41650,경기도 포천시 신북면 호국로 2065 (신북면사무소) 신북보건지소,37.933728330133,127.226242982558,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 신북면 호국로 2065,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-007,야미보건진료소,41650,경기도 포천시 영북면 호국로 3541 (야미리보건진료소) 1층,38.0528740599682,127.269811907966,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 영북면 호국로 3541,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-008,영북보건지소,41650,경기도 포천시 영북면 영북로 166 (영북면사무소) 영북보건지소,38.0892943195176,127.275633653591,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 영북면 영북로 166,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-009,영중보건지소,41650,"경기도 포천시 영중면 양문로 151 (영중면사무소,영중시립도서관) 영중보건지소",38.0054280222244,127.244660206594,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 영중면 양문로 151,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-010,오가보건진료소,41650,경기도 포천시 창수면 창동로 15 (오가리보건진료소) 오가리보건진료소,38.0216136751447,127.186085542545,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 창수면 창동로 15,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-011,이곡보건진료소,41650,경기도 포천시 소흘읍 이곡길 10 (이곡리보건진료소) .,37.7775838519052,127.149747955836,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 소흘읍 이곡길 10,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-012,이동보건지소,41650,경기도 포천시 이동면 화동로 2070-44 이동보건지소,38.0318621369686,127.368377697597,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 이동면 화동로 2070-44,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-013,정교리보건진료소,41650,경기도 포천시 가산면 정금로 67-1 (정교리보건진료소) 정교리보건진료소,37.8151737672481,127.168508835541,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 가산면 정금로 67,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-014,중리보건진료소,41650,경기도 포천시 관인면 창동로 853 중리보건진료소,38.0859935808182,127.206232101241,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 관인면 창동로 853,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-015,지현보건진료소,41650,경기도 포천시 화현면 봉화로 920 (지현리보건진료소) 지현리보건진료소,37.927663689255,127.264753102665,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 화현면 봉화로 920,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-016,창수보건지소,41650,경기도 포천시 창수면 메치골로 178 (창수면사무소) 창수보건지소,37.991311242673,127.189086621356,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 창수면 메치골로 178,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-017,포천시보건소,41650,"경기도 포천시 포천로 1612 (신읍동, 포천시보건소) 포천시 보건소",37.9008261233629,127.201260916689,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 포천로 1612,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41650-018,화현보건지소,41650,"경기도 포천시 화현면 달인동로1길 53, 1동 (화현보건지소) 1층",37.9004763760313,127.287636243865,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 포천시 화현면 달인동로1길 53,,verified_municipality_match,pending_kakao_api
