hospital_name,emergency_category,phone,road_address,lot_address,postal_code,latitude,longitude,coordinate_source,matched_address,municipality_code,routing_status,hira_hospital_name,hira_encrypted_care_symbol,hira_institution_type,capacity_snapshot_period,emergency_room_beds,critical_care_beds,inpatient_beds,registered_emergency_institution,registered_adult_icu,ct_units,mri_units,capacity_match_method,capacity_match_score,capacity_match_review_required,capacity_source,capacity_semantics,egen_institution_code,egen_evaluation_year,egen_overall_grade,egen_mandatory_area_result,egen_match_review_required,egen_evaluation_source
원광대 산본병원,지역응급의료센터,390-2300,경기도 군포시 산본로 321,경기도 군포시 산본동 1142번지,15865,37.3594142000,126.9336007000,official_gyeonggi_emergency_medical_institutions,경기도 군포시 산본로 321,41410,pending_kakao_api,원광대학교 산본병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNTEjJDEjJDIjJDgz,종합병원,2026-06,20,12,200,True,True,1,1,fuzzy_name_address,0.93125,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100048,2024,B,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
지샘병원,지역응급의료센터,389-3000,경기도 군포시 군포로 591,경기도 군포시 당동 730번지,15839,37.3586407000,126.9473038000,official_gyeonggi_emergency_medical_institutions,경기도 군포시 군포로 591,41410,pending_kakao_api,효산의료재단 지샘병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,종합병원,2026-06,21,19,388,True,True,4,1,fuzzy_name_address,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100054,2024,B,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
