municipality_code,origin_id,destination_id,duration_minutes,duration_seconds,distance_meters,routing_provider,routing_profile,collected_at
41130,41130::ambulance_base::004,41130::hospital::004,13.4,804,4594,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:28.942044+00:00
41130,41130::ambulance_base::004,41130::hospital::005,7.35,441,1800,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:29.265971+00:00
41130,41130::ambulance_base::004,41130::hospital::006,6.883333333333334,413,2545,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:29.577314+00:00
41130,41130::ambulance_base::005,41130::hospital::001,24.55,1473,12357,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:30.094525+00:00
41130,41130::ambulance_base::005,41130::hospital::002,33.983333333333334,2039,20496,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:30.635898+00:00
41130,41130::ambulance_base::005,41130::hospital::003,21.7,1302,14264,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:31.008953+00:00
41130,41130::ambulance_base::005,41130::hospital::004,20.2,1212,10261,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:31.346239+00:00
41130,41130::ambulance_base::005,41130::hospital::005,10.633333333333333,638,3304,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:31.741351+00:00
41130,41130::ambulance_base::005,41130::hospital::006,14.366666666666667,862,5471,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:32.059139+00:00
41130,41130::ambulance_base::006,41130::hospital::001,23.466666666666665,1408,11076,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:32.465247+00:00
41130,41130::ambulance_base::006,41130::hospital::002,31.916666666666668,1915,14776,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:32.970018+00:00
41130,41130::ambulance_base::006,41130::hospital::003,18.383333333333333,1103,8544,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:33.303284+00:00
41130,41130::ambulance_base::006,41130::hospital::004,15.6,936,4892,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:33.619330+00:00
41130,41130::ambulance_base::006,41130::hospital::005,8.133333333333333,488,1733,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:33.973369+00:00
41130,41130::ambulance_base::006,41130::hospital::006,5.866666666666666,352,1527,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:34.262878+00:00
41130,41130::ambulance_base::007,41130::hospital::001,23.633333333333333,1418,10055,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:34.817000+00:00
41130,41130::ambulance_base::007,41130::hospital::002,24.266666666666666,1456,10834,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:35.227020+00:00
41130,41130::ambulance_base::007,41130::hospital::003,14.216666666666667,853,5978,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:35.569042+00:00
41130,41130::ambulance_base::007,41130::hospital::004,11.9,714,3670,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:35.872874+00:00
41130,41130::ambulance_base::007,41130::hospital::005,16.033333333333335,962,6225,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:36.308786+00:00
41130,41130::ambulance_base::007,41130::hospital::006,11.916666666666666,715,4674,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:36.626951+00:00
41130,41130::ambulance_base::008,41130::hospital::001,14.75,885,6275,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:36.986577+00:00
41130,41130::ambulance_base::008,41130::hospital::002,4.983333333333333,299,1237,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:37.291266+00:00
41130,41130::ambulance_base::008,41130::hospital::003,16.033333333333335,962,4912,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:37.605526+00:00
41130,41130::ambulance_base::008,41130::hospital::004,18.516666666666666,1111,9886,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:37.938496+00:00
41130,41130::ambulance_base::008,41130::hospital::005,24.3,1458,14108,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:38.455142+00:00
41130,41130::ambulance_base::008,41130::hospital::006,21.283333333333335,1277,12569,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:38.845086+00:00
41130,41130::ambulance_base::009,41130::hospital::001,13.783333333333333,827,4135,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:39.210870+00:00
41130,41130::ambulance_base::009,41130::hospital::002,17.95,1077,5937,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:39.560623+00:00
41130,41130::ambulance_base::009,41130::hospital::003,2.216666666666667,133,350,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:39.861895+00:00
41130,41130::ambulance_base::009,41130::hospital::004,12.266666666666667,736,4269,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:40.185669+00:00
41130,41130::ambulance_base::009,41130::hospital::005,17.933333333333334,1076,8491,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:40.646675+00:00
41130,41130::ambulance_base::009,41130::hospital::006,14.95,897,6952,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:40.982153+00:00
41130,41130::ambulance_base::010,41130::hospital::001,10.8,648,4563,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:41.348504+00:00
41130,41130::ambulance_base::010,41130::hospital::002,10.75,645,3415,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:41.702297+00:00
41130,41130::ambulance_base::010,41130::hospital::003,10.2,612,3790,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:42.029228+00:00
41130,41130::ambulance_base::010,41130::hospital::004,14.1,846,6883,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:42.382495+00:00
41130,41130::ambulance_base::010,41130::hospital::005,20.0,1200,11105,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:42.843810+00:00
41130,41130::ambulance_base::010,41130::hospital::006,17.25,1035,9566,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:43.223800+00:00
41130,41130::ambulance_base::011,41130::hospital::001,12.6,756,6431,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:43.562328+00:00
41130,41130::ambulance_base::011,41130::hospital::002,24.783333333333335,1487,10106,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:44.014545+00:00
41130,41130::ambulance_base::011,41130::hospital::003,12.666666666666666,760,4296,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:44.328052+00:00
41130,41130::ambulance_base::011,41130::hospital::004,7.566666666666666,454,1574,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:44.659238+00:00
41130,41130::ambulance_base::011,41130::hospital::005,15.833333333333334,950,4793,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:45.101114+00:00
41130,41130::ambulance_base::011,41130::hospital::006,10.333333333333334,620,3262,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:45.399932+00:00
41130,41130::ambulance_base::012,41130::hospital::001,17.883333333333333,1073,5523,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:45.790678+00:00
41130,41130::ambulance_base::012,41130::hospital::002,23.483333333333334,1409,7343,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:46.165434+00:00
41130,41130::ambulance_base::012,41130::hospital::003,9.216666666666667,553,2178,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:46.469738+00:00
41130,41130::ambulance_base::012,41130::hospital::004,11.8,708,2368,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:46.792440+00:00
41130,41130::ambulance_base::012,41130::hospital::005,18.25,1095,7038,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:47.261284+00:00
41130,41130::ambulance_base::012,41130::hospital::006,15.3,918,5499,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:47.581123+00:00
41130,41130::ambulance_base::013,41130::hospital::001,23.933333333333334,1436,9900,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:47.990917+00:00
41130,41130::ambulance_base::013,41130::hospital::002,23.583333333333332,1415,8752,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:48.377318+00:00
41130,41130::ambulance_base::013,41130::hospital::003,15.916666666666666,955,5461,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:48.708481+00:00
41130,41130::ambulance_base::013,41130::hospital::004,19.9,1194,6200,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:49.028223+00:00
41130,41130::ambulance_base::013,41130::hospital::005,26.816666666666666,1609,10870,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:49.625693+00:00
41130,41130::ambulance_base::013,41130::hospital::006,23.283333333333335,1397,9331,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:49.968383+00:00
41130,41130::hospital::001,41130::ambulance_base::001,22.966666666666665,1378,11010,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:50.340925+00:00
41130,41130::hospital::001,41130::ambulance_base::002,18.0,1080,9969,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:50.702154+00:00
41130,41130::hospital::001,41130::ambulance_base::003,16.416666666666668,985,7802,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:51.018543+00:00
41130,41130::hospital::001,41130::ambulance_base::004,25.516666666666666,1531,10230,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:51.363373+00:00
41130,41130::hospital::001,41130::ambulance_base::005,27.95,1677,12467,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:51.744790+00:00
41130,41130::hospital::001,41130::ambulance_base::006,21.516666666666666,1291,10226,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:52.104789+00:00
41130,41130::hospital::001,41130::ambulance_base::007,23.233333333333334,1394,10250,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:52.477709+00:00
41130,41130::hospital::001,41130::ambulance_base::008,17.083333333333332,1025,6274,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:52.981428+00:00
41130,41130::hospital::001,41130::ambulance_base::009,14.366666666666667,862,4135,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:53.280877+00:00
41130,41130::hospital::001,41130::ambulance_base::010,14.25,855,5105,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:53.603632+00:00
41130,41130::hospital::001,41130::ambulance_base::011,14.716666666666667,883,6423,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:53.939033+00:00
41130,41130::hospital::001,41130::ambulance_base::012,17.033333333333335,1022,5620,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:54.255841+00:00
41130,41130::hospital::001,41130::ambulance_base::013,23.75,1425,10643,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:54.628591+00:00
41130,41130::hospital::001,41130::hospital::002,22.166666666666668,1330,7472,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:55.007188+00:00
41130,41130::hospital::001,41130::hospital::003,12.983333333333333,779,3921,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:55.307161+00:00
41130,41130::hospital::001,41130::hospital::004,14.4,864,6153,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:55.625978+00:00
41130,41130::hospital::001,41130::hospital::005,23.85,1431,9778,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:56.098228+00:00
41130,41130::hospital::001,41130::hospital::006,20.316666666666666,1219,9489,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:56.446060+00:00
41130,41130::hospital::002,41130::ambulance_base::001,31.55,1893,17020,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:56.839799+00:00
41130,41130::hospital::002,41130::ambulance_base::002,28.866666666666667,1732,13343,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:57.217777+00:00
41130,41130::hospital::002,41130::ambulance_base::003,26.85,1611,11176,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:57.596876+00:00
41130,41130::hospital::002,41130::ambulance_base::004,30.916666666666668,1855,15711,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:58.015118+00:00
41130,41130::hospital::002,41130::ambulance_base::005,39.18333333333333,2351,15841,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:58.442134+00:00
41130,41130::hospital::002,41130::ambulance_base::006,27.1,1626,14457,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:58.883969+00:00
41130,41130::hospital::002,41130::ambulance_base::007,23.8,1428,10647,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:59.268508+00:00
41130,41130::hospital::002,41130::ambulance_base::008,4.8,288,1190,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:59.629742+00:00
41130,41130::hospital::002,41130::ambulance_base::009,18.183333333333334,1091,5771,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:45:59.956926+00:00
41130,41130::hospital::002,41130::ambulance_base::010,10.9,654,3330,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:00.265474+00:00
41130,41130::hospital::002,41130::ambulance_base::011,24.716666666666665,1483,9797,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:00.642881+00:00
41130,41130::hospital::002,41130::ambulance_base::012,21.533333333333335,1292,7219,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:00.991374+00:00
41130,41130::hospital::002,41130::ambulance_base::013,21.916666666666668,1315,9855,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:01.347294+00:00
41130,41130::hospital::002,41130::hospital::001,19.333333333333332,1160,7426,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:01.693435+00:00
41130,41130::hospital::002,41130::hospital::003,18.75,1125,6492,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:02.029922+00:00
41130,41130::hospital::002,41130::hospital::004,23.066666666666666,1384,11037,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:02.366851+00:00
41130,41130::hospital::002,41130::hospital::005,29.316666666666666,1759,15259,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:02.852075+00:00
41130,41130::hospital::002,41130::hospital::006,25.933333333333334,1556,13720,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:03.221787+00:00
41130,41130::hospital::003,41130::ambulance_base::001,19.366666666666667,1162,9862,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:03.620724+00:00
41130,41130::hospital::003,41130::ambulance_base::002,22.983333333333334,1379,9163,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:03.996614+00:00
41130,41130::hospital::003,41130::ambulance_base::003,13.55,813,7088,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:04.315082+00:00
41130,41130::hospital::003,41130::ambulance_base::004,18.833333333333332,1130,8553,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:04.636877+00:00
41130,41130::hospital::003,41130::ambulance_base::005,26.05,1563,10886,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:05.026469+00:00
41130,41130::hospital::003,41130::ambulance_base::006,15.383333333333333,923,7299,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:05.359792+00:00
41130,41130::hospital::003,41130::ambulance_base::007,12.533333333333333,752,6301,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:05.717679+00:00
41130,41130::hospital::003,41130::ambulance_base::008,12.533333333333333,752,5164,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:06.452096+00:00
41130,41130::hospital::003,41130::ambulance_base::009,2.283333333333333,137,462,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:06.741547+00:00
41130,41130::hospital::003,41130::ambulance_base::010,10.883333333333333,653,3991,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:07.042690+00:00
41130,41130::hospital::003,41130::ambulance_base::011,14.266666666666667,856,4255,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:07.364919+00:00
41130,41130::hospital::003,41130::ambulance_base::012,8.366666666666667,502,2099,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:07.667593+00:00
41130,41130::hospital::003,41130::ambulance_base::013,12.95,777,7086,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:07.996611+00:00
41130,41130::hospital::003,41130::hospital::001,14.466666666666667,868,4093,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:08.306733+00:00
41130,41130::hospital::003,41130::hospital::002,17.583333333333332,1055,6362,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:08.637473+00:00
41130,41130::hospital::003,41130::hospital::004,13.3,798,3020,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:08.945607+00:00
41130,41130::hospital::003,41130::hospital::005,17.3,1038,8101,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:09.385797+00:00
41130,41130::hospital::003,41130::hospital::006,14.316666666666666,859,6562,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:09.729492+00:00
41130,41130::hospital::004,41130::ambulance_base::001,17.2,1032,8156,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:10.083077+00:00
41130,41130::hospital::004,41130::ambulance_base::002,15.866666666666667,952,6632,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:10.410533+00:00
41130,41130::hospital::004,41130::ambulance_base::003,11.983333333333333,719,3409,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:10.711624+00:00
41130,41130::hospital::004,41130::ambulance_base::004,16.566666666666666,994,6847,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:11.065909+00:00
41130,41130::hospital::004,41130::ambulance_base::005,23.716666666666665,1423,9180,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:11.421470+00:00
41130,41130::hospital::004,41130::ambulance_base::006,13.766666666666667,826,4474,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:11.757802+00:00
41130,41130::hospital::004,41130::ambulance_base::007,13.016666666666667,781,3841,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:12.117302+00:00
41130,41130::hospital::004,41130::ambulance_base::008,16.283333333333335,977,7780,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:12.806720+00:00
41130,41130::hospital::004,41130::ambulance_base::009,10.933333333333334,656,3396,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:13.121190+00:00
41130,41130::hospital::004,41130::ambulance_base::010,13.966666666666667,838,6621,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:13.486789+00:00
41130,41130::hospital::004,41130::ambulance_base::011,7.033333333333333,422,1724,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:13.791082+00:00
41130,41130::hospital::004,41130::ambulance_base::012,10.683333333333334,641,2290,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:14.124849+00:00
41130,41130::hospital::004,41130::ambulance_base::013,19.55,1173,7980,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:14.488315+00:00
41130,41130::hospital::004,41130::hospital::001,14.816666666666666,889,6555,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:14.878211+00:00
41130,41130::hospital::004,41130::hospital::002,21.35,1281,8978,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:15.256991+00:00
41130,41130::hospital::004,41130::hospital::003,9.5,570,3182,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:15.570848+00:00
41130,41130::hospital::004,41130::hospital::005,15.05,903,6395,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:15.974381+00:00
41130,41130::hospital::004,41130::hospital::006,12.633333333333333,758,3737,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:16.285085+00:00
41130,41130::hospital::005,41130::ambulance_base::001,12.283333333333333,737,3577,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:16.591697+00:00
41130,41130::hospital::005,41130::ambulance_base::002,16.683333333333334,1001,4571,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:16.927198+00:00
41130,41130::hospital::005,41130::ambulance_base::003,10.483333333333333,629,2418,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:17.234488+00:00
41130,41130::hospital::005,41130::ambulance_base::004,4.316666666666666,259,820,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:17.547448+00:00
41130,41130::hospital::005,41130::ambulance_base::005,12.883333333333333,773,2974,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:17.839842+00:00
41130,41130::hospital::005,41130::ambulance_base::006,7.716666666666667,463,2049,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:18.131040+00:00
41130,41130::hospital::005,41130::ambulance_base::007,15.216666666666667,913,6285,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:18.446985+00:00
41130,41130::hospital::005,41130::ambulance_base::008,24.6,1476,13799,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:19.186603+00:00
41130,41130::hospital::005,41130::ambulance_base::009,17.283333333333335,1037,8911,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:19.518978+00:00
41130,41130::hospital::005,41130::ambulance_base::010,23.75,1425,12148,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:19.911529+00:00
41130,41130::hospital::005,41130::ambulance_base::011,17.1,1026,4941,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:20.235695+00:00
41130,41130::hospital::005,41130::ambulance_base::012,16.8,1008,7555,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:20.568354+00:00
41130,41130::hospital::005,41130::ambulance_base::013,23.366666666666667,1402,15020,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:20.961567+00:00
41130,41130::hospital::005,41130::hospital::001,23.483333333333334,1409,9760,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:21.341548+00:00
41130,41130::hospital::005,41130::hospital::002,29.916666666666668,1795,14997,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:21.797935+00:00
41130,41130::hospital::005,41130::hospital::003,17.533333333333335,1052,8765,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:22.131636+00:00
41130,41130::hospital::005,41130::hospital::004,17.416666666666668,1045,4737,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:22.496677+00:00
41130,41130::hospital::005,41130::hospital::006,7.6,456,1332,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:22.806357+00:00
41130,41130::hospital::006,41130::ambulance_base::001,14.916666666666666,895,4357,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:23.134079+00:00
41130,41130::hospital::006,41130::ambulance_base::002,16.75,1005,5258,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:23.498777+00:00
41130,41130::hospital::006,41130::ambulance_base::003,7.7,462,1876,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:23.817725+00:00
41130,41130::hospital::006,41130::ambulance_base::004,8.25,495,1638,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:24.129470+00:00
41130,41130::hospital::006,41130::ambulance_base::005,16.75,1005,3792,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:24.474678+00:00
41130,41130::hospital::006,41130::ambulance_base::006,2.6666666666666665,160,1009,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:24.776662+00:00
41130,41130::hospital::006,41130::ambulance_base::007,15.816666666666666,949,5502,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:25.126792+00:00
41130,41130::hospital::006,41130::ambulance_base::008,25.133333333333333,1508,13016,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:25.973796+00:00
41130,41130::hospital::006,41130::ambulance_base::009,17.85,1071,8128,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:26.299517+00:00
41130,41130::hospital::006,41130::ambulance_base::010,24.366666666666667,1462,11365,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:26.656541+00:00
41130,41130::hospital::006,41130::ambulance_base::011,14.333333333333334,860,4399,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:26.969630+00:00
41130,41130::hospital::006,41130::ambulance_base::012,17.366666666666667,1042,6772,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:27.329034+00:00
41130,41130::hospital::006,41130::ambulance_base::013,23.9,1434,14237,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:46:27.686860+00:00
