administrative_code,administrative_name,municipality_code,population,households,latitude,longitude,coordinate_source,matched_address,kakao_place_id,geocoding_status,demand_rate_status,coordinate_reference_url,coordinate_basis
4113151000,경기도 성남시 수정구 신흥1동,41130,11893,7396,37.4430427968429,127.141173403388,kakao_administrative_office_representative_proxy,경기 성남시 수정구 수정로188번길 7,7983665,verified_municipality_match,pending_119_activity_api,,
4113152000,경기도 성남시 수정구 신흥2동,41130,31586,12331,37.45078186041839,127.14831921723491,kakao_administrative_office_representative_proxy,경기 성남시 수정구 수정로306번길 6,2069115891,verified_municipality_match,pending_119_activity_api,,
4113153000,경기도 성남시 수정구 신흥3동,41130,10619,6467,37.4434875357603,127.148813337523,kakao_administrative_office_representative_proxy,경기 성남시 수정구 공원로349번길 8,10067716,verified_municipality_match,pending_119_activity_api,,
4113154000,경기도 성남시 수정구 태평1동,41130,13470,8273,37.4407604802748,127.126072271593,kakao_administrative_office_representative_proxy,경기 성남시 수정구 모란로 88,8107866,verified_municipality_match,pending_119_activity_api,,
4113155000,경기도 성남시 수정구 태평2동,41130,13569,7554,37.447158011313,127.138649713026,kakao_administrative_office_representative_proxy,경기 성남시 수정구 남문로 108,8128681,verified_municipality_match,pending_119_activity_api,,
4113156000,경기도 성남시 수정구 태평3동,41130,11403,6263,37.4453946985928,127.133190466752,kakao_administrative_office_representative_proxy,경기 성남시 수정구 남문로 54,8108065,verified_municipality_match,pending_119_activity_api,,
4113156100,경기도 성남시 수정구 태평4동,41130,10760,5926,37.44774213350074,127.14146702071226,kakao_administrative_office_representative_proxy,경기 성남시 수정구 남문로 134,8128849,verified_municipality_match,pending_119_activity_api,,
4113157000,경기도 성남시 수정구 수진1동,41130,10421,6564,37.438565518227314,127.13900900932366,kakao_administrative_office_representative_proxy,경기 성남시 수정구 탄리로 19,7958502,verified_municipality_match,pending_119_activity_api,,
4113158000,경기도 성남시 수정구 수진2동,41130,14276,7543,37.437293247005854,127.1286992416031,kakao_administrative_office_representative_proxy,경기 성남시 수정구 성남대로 1204,10541868,verified_municipality_match,pending_119_activity_api,,
4113159000,경기도 성남시 수정구 단대동,41130,14065,6506,37.4493897577707,127.155361716913,kakao_administrative_office_representative_proxy,경기 성남시 수정구 희망로506번길 21,8222288,verified_municipality_match,pending_119_activity_api,,
