hospital_name,emergency_category,phone,road_address,lot_address,postal_code,latitude,longitude,coordinate_source,matched_address,municipality_code,routing_status,hira_hospital_name,hira_encrypted_care_symbol,hira_institution_type,capacity_snapshot_period,emergency_room_beds,critical_care_beds,inpatient_beds,registered_emergency_institution,registered_adult_icu,ct_units,mri_units,capacity_match_method,capacity_match_score,capacity_match_review_required,capacity_source,capacity_semantics,egen_institution_code,egen_evaluation_year,egen_overall_grade,egen_mandatory_area_result,egen_match_review_required,egen_evaluation_source
경기도의료원 파주병원,지역응급의료센터,940-9100,경기도 파주시 중앙로 207,경기도 파주시 금촌동 798번지,10922,37.7548777000,126.7796405000,official_gyeonggi_emergency_medical_institutions,경기도 파주시 중앙로 207,41480,pending_kakao_api,경기도의료원파주병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,종합병원,2026-06,20,8,200,True,True,1,2,exact_normalized_name,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100035,2024,B,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
메디인병원,지역응급의료기관,943-1191,경기도 파주시 금릉역로 190,경기도 파주시 금촌동 495-1번지,10913,37.7610981000,126.7667173000,official_gyeonggi_emergency_medical_institutions,경기도 파주시 금릉역로 190,41480,pending_kakao_api,메디인병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,종합병원,2026-06,14,13,219,True,True,2,2,exact_normalized_name,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100131,2024,B,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
