administrative_code,administrative_name,municipality_code,population,households,latitude,longitude,coordinate_source,matched_address,kakao_place_id,geocoding_status,demand_rate_status,coordinate_reference_url,coordinate_basis
4119251000,경기도 부천시 원미구 심곡1동,41190,11854,6501,37.49090683639065,126.78065548867983,kakao_administrative_office_representative_proxy,경기 부천시 원미구 장말로351번길 9,1575301696,verified_municipality_match,pending_119_activity_api,,
4119252000,경기도 부천시 원미구 심곡2동,41190,18282,11232,37.487389291854676,126.78704859770137,kakao_administrative_office_representative_proxy,경기 부천시 원미구 부흥로424번길 25,8410598,verified_municipality_match,pending_119_activity_api,,
4119253000,경기도 부천시 원미구 심곡3동,41190,10521,5382,37.4874314562265,126.773858809476,kakao_administrative_office_representative_proxy,경기 부천시 원미구 부일로 393,8414384,verified_municipality_match,pending_119_activity_api,,
4119254000,경기도 부천시 원미구 원미1동,41190,16171,7606,37.4944579308164,126.788691951594,kakao_administrative_office_representative_proxy,경기 부천시 원미구 부천로122번길 60,27537869,verified_municipality_match,pending_119_activity_api,,
4119255000,경기도 부천시 원미구 원미2동,41190,10942,5485,37.4919560151005,126.788287398745,kakao_administrative_office_representative_proxy,경기 부천시 원미구 조종로36번길 26,8458966,verified_municipality_match,pending_119_activity_api,,
4119256000,경기도 부천시 원미구 소사동,41190,5756,3122,37.4858944080534,126.79461823138,kakao_administrative_office_representative_proxy,경기 부천시 원미구 소사로310번길 3-9,7960108,verified_municipality_match,pending_119_activity_api,,
4119257000,경기도 부천시 원미구 역곡1동,41190,15974,6978,37.4892392188462,126.816694536637,kakao_administrative_office_representative_proxy,경기 부천시 원미구 부일로791번길 14,8013322,verified_municipality_match,pending_119_activity_api,,
4119258000,경기도 부천시 원미구 역곡2동,41190,15958,7582,37.48606431024425,126.80666973046289,kakao_administrative_office_representative_proxy,경기 부천시 원미구 부일로699번길 35,1301518005,verified_municipality_match,pending_119_activity_api,,
4119259000,경기도 부천시 원미구 춘의동,41190,13358,6686,37.5026880955706,126.785904754647,kakao_administrative_office_representative_proxy,경기 부천시 원미구 부천로209번길 19,8554952,verified_municipality_match,pending_119_activity_api,,
4119260000,경기도 부천시 원미구 도당동,41190,19598,9073,37.516268049599,126.785924784296,kakao_administrative_office_representative_proxy,경기 부천시 원미구 평천로849번길 26-7,7835262,verified_municipality_match,pending_119_activity_api,,
4119261000,경기도 부천시 원미구 약대동,41190,16878,6864,37.5132817149362,126.771283379885,kakao_administrative_office_representative_proxy,경기 부천시 원미구 수도로 44,7998528,verified_municipality_match,pending_119_activity_api,,
4119262000,경기도 부천시 원미구 중동,41190,20989,9373,37.4878421325076,126.768185927412,kakao_administrative_office_representative_proxy,경기 부천시 원미구 부일로 342,8081864,verified_municipality_match,pending_119_activity_api,,
4119263000,경기도 부천시 원미구 중1동,41190,40368,19617,37.4978603894179,126.771411843759,kakao_administrative_office_representative_proxy,경기 부천시 원미구 조마루로 250,8071480,verified_municipality_match,pending_119_activity_api,,
4119264000,경기도 부천시 원미구 중2동,41190,29097,11425,37.4939831234055,126.769894815452,kakao_administrative_office_representative_proxy,경기 부천시 원미구 심중로119번길 8,8079523,verified_municipality_match,pending_119_activity_api,,
4119265000,경기도 부천시 원미구 중3동,41190,21521,10164,37.503751196239,126.778048397632,kakao_administrative_office_representative_proxy,경기 부천시 원미구 옥산로113번길 39,10791995,verified_municipality_match,pending_119_activity_api,,
4119266000,경기도 부천시 원미구 중4동,41190,16451,7974,37.506038561678,126.762610467624,kakao_administrative_office_representative_proxy,경기 부천시 원미구 석천로209번길 15,8518263,verified_municipality_match,pending_119_activity_api,,
4119267000,경기도 부천시 원미구 상동,41190,17299,8209,37.494902113602,126.760804751662,kakao_administrative_office_representative_proxy,경기 부천시 원미구 석천로 83,10518732,verified_municipality_match,pending_119_activity_api,,
4119268000,경기도 부천시 원미구 상1동,41190,23321,10191,37.4918445981064,126.75316144694,kakao_administrative_office_representative_proxy,경기 부천시 원미구 상일로 97,10518591,verified_municipality_match,pending_119_activity_api,,
4119269000,경기도 부천시 원미구 상2동,41190,27548,10248,37.50053825629061,126.7543937866175,kakao_administrative_office_representative_proxy,경기 부천시 원미구 조마루로 95,9083035,verified_municipality_match,pending_119_activity_api,,
