administrative_code,administrative_name,municipality_code,population,households,latitude,longitude,coordinate_source,matched_address,kakao_place_id,geocoding_status,demand_rate_status,coordinate_reference_url,coordinate_basis
4122025000,경기도 평택시 팽성읍,41220,27006,15548,36.9651318147406,127.062439708928,kakao_administrative_office_representative_proxy,경기 평택시 팽성읍 동서촌로 89,13598389,verified_municipality_match,pending_119_activity_api,,
4122025300,경기도 평택시 안중읍,41220,40634,19442,36.9861235831147,126.931167606861,kakao_administrative_office_representative_proxy,경기 평택시 안중읍 안현로 400,22649894,verified_municipality_match,pending_119_activity_api,,
4122025600,경기도 평택시 포승읍,41220,21091,13058,36.982817185836,126.8852936828535,kakao_administrative_office_representative_proxy,경기 평택시 포승읍 서동대로 1174-16,15104553,verified_municipality_match,pending_119_activity_api,,
4122025900,경기도 평택시 청북읍,41220,25920,11442,37.03971070599333,126.93413167105146,kakao_administrative_office_representative_proxy,경기 평택시 청북읍 청원로 2,629750708,verified_municipality_match,pending_119_activity_api,,
4122031000,경기도 평택시 진위면,41220,10642,6058,37.100142588108845,127.09084669604044,kakao_administrative_office_representative_proxy,경기 평택시 진위면 봉남길 61,26370544,verified_municipality_match,pending_119_activity_api,,
4122032000,경기도 평택시 서탄면,41220,3286,1810,37.1082411769474,127.035321910043,kakao_administrative_office_representative_proxy,경기 평택시 서탄면 금암2길 122,7951145,verified_municipality_match,pending_119_activity_api,,
4122033000,경기도 평택시 고덕면,41220,12760,6658,37.0423335725722,127.01775583574897,kakao_administrative_office_representative_proxy,경기 평택시 고덕로 283,8228945,verified_municipality_match,pending_119_activity_api,,
4122034000,경기도 평택시 오성면,41220,5965,3126,37.00718579392355,126.98030410003136,kakao_administrative_office_representative_proxy,경기 평택시 오성면 숙성길 220,8013037,verified_municipality_match,pending_119_activity_api,,
4122037000,경기도 평택시 현덕면,41220,17080,8067,36.9673389996463,126.921562935074,kakao_administrative_office_representative_proxy,경기 평택시 현덕면 인광길 84,8163350,verified_municipality_match,pending_119_activity_api,,
4122051000,경기도 평택시 중앙동,41220,45311,23472,37.0553368121283,127.055997310169,kakao_administrative_office_representative_proxy,경기 평택시 서정역로 16,11149885,verified_municipality_match,pending_119_activity_api,,
4122052000,경기도 평택시 서정동,41220,24546,13323,37.0677686142088,127.054711085274,kakao_administrative_office_representative_proxy,경기 평택시 탄현로 170,9109483,verified_municipality_match,pending_119_activity_api,,
4122053500,경기도 평택시 송탄동,41220,26025,11413,37.04443431252562,127.09488436655784,kakao_administrative_office_representative_proxy,경기 평택시 방여울로 117,14982522,verified_municipality_match,pending_119_activity_api,,
4122055000,경기도 평택시 지산동,41220,12151,7613,37.0774051124061,127.057583461174,kakao_administrative_office_representative_proxy,경기 평택시 송탄로 379,8078859,verified_municipality_match,pending_119_activity_api,,
4122056000,경기도 평택시 송북동,41220,20310,9528,37.08164965448251,127.06020261119204,kakao_administrative_office_representative_proxy,경기 평택시 지산2로 113,7956604,verified_municipality_match,pending_119_activity_api,,
4122057000,경기도 평택시 신장1동,41220,6608,3746,37.08393757938668,127.05237885865932,kakao_administrative_office_representative_proxy,경기 평택시 신장로90번길 63,7974582,verified_municipality_match,pending_119_activity_api,,
4122058000,경기도 평택시 신장2동,41220,4605,2960,37.07642713366722,127.0524389174754,kakao_administrative_office_representative_proxy,경기 평택시 밀월로21번길 7,8414057,verified_municipality_match,pending_119_activity_api,,
4122059000,경기도 평택시 신평동,41220,19487,11492,36.989971240827245,127.09263859445166,kakao_administrative_office_representative_proxy,경기 평택시 평택3로 9,7974260,verified_municipality_match,pending_119_activity_api,,
4122060000,경기도 평택시 원평동,41220,12636,7044,36.9892773148605,127.080400630556,kakao_administrative_office_representative_proxy,경기 평택시 원평2로 9,8511431,verified_municipality_match,pending_119_activity_api,,
4122061000,경기도 평택시 통복동,41220,6361,3638,37.0008027064719,127.087288337454,kakao_administrative_office_representative_proxy,경기 평택시 통복시장로48번길 41,11281642,verified_municipality_match,pending_119_activity_api,,
4122062000,경기도 평택시 비전1동,41220,48782,21611,37.01093698653046,127.11216763186881,kakao_administrative_office_representative_proxy,경기 평택시 비전2로 330,8339033,verified_municipality_match,pending_119_activity_api,,
4122063000,경기도 평택시 비전2동,41220,55765,22933,36.99026473920254,127.11177331889385,kakao_administrative_office_representative_proxy,경기 평택시 중앙로 261,7921400,verified_municipality_match,pending_119_activity_api,,
4122063500,경기도 평택시 용이동,41220,25405,11313,36.997573242341,127.133730986866,kakao_administrative_office_representative_proxy,경기 평택시 현촌5길 5-19,1532554017,verified_municipality_match,pending_119_activity_api,,
4122064000,경기도 평택시 세교동,41220,37503,16257,36.9998419879572,127.08247889248483,kakao_administrative_office_representative_proxy,경기 평택시 세교3로 37,7946368,verified_municipality_match,pending_119_activity_api,,
4122065000,경기도 평택시 동삭동,41220,45409,19824,37.01522866323136,127.10342278354277,kakao_administrative_office_representative_proxy,경기 평택시 상서재로2길 56-10,2116429171,verified_municipality_match,pending_119_activity_api,,
4122066000,경기도 평택시 고덕동,41220,67375,29767,37.04043917580967,127.0503290559759,kakao_administrative_office_representative_proxy,경기 평택시 고덕여염9길 37,952392203,verified_municipality_match,pending_119_activity_api,,
