hospital_name,emergency_category,phone,road_address,lot_address,postal_code,latitude,longitude,coordinate_source,matched_address,municipality_code,routing_status,hira_hospital_name,hira_encrypted_care_symbol,hira_institution_type,capacity_snapshot_period,emergency_room_beds,critical_care_beds,inpatient_beds,registered_emergency_institution,registered_adult_icu,ct_units,mri_units,capacity_match_method,capacity_match_score,capacity_match_review_required,capacity_source,capacity_semantics,egen_institution_code,egen_evaluation_year,egen_overall_grade,egen_mandatory_area_result,egen_match_review_required,egen_evaluation_source
굿모닝병원,지역응급의료센터,5182-7700,경기도 평택시 중앙로 338,경기도 평택시 합정동 883번지,17874,36.9905649000,127.1204512000,official_gyeonggi_emergency_medical_institutions,경기도 평택시 중앙로 338,41220,pending_kakao_api,의료법인백송의료재단 굿모닝병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,종합병원,2026-06,28,30,421,True,True,5,3,fuzzy_name_address,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100028,2024,A,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
박병원,지역응급의료기관,666-2600,경기도 평택시 송탄로 33,경기도 평택시 장당동 470-4번지,17784,37.0482621000,127.0570065000,official_gyeonggi_emergency_medical_institutions,경기도 평택시 송탄로 33,41220,pending_kakao_api,의료법인 갈렌의료재단 박병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjODEjJDEjJDYjJDgz,종합병원,2026-06,10,10,154,True,True,1,2,fuzzy_name_address,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100309,2024,C,FAIL,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
박애병원,지역응급의료기관,652-2121,경기도 평택시 평택2로20번길 3,경기도 평택시 평택동 41-2번지,17909,36.9930565000,127.0890739000,official_gyeonggi_emergency_medical_institutions,경기도 평택시 평택2로20번길 3,41220,pending_kakao_api,의료법인 박애의료재단 박애병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,종합병원,2026-06,11,10,203,True,True,1,1,fuzzy_name_address,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2100022,2024,A,PASS,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
평택성모병원,지역응급의료센터,1800-8800,경기도 평택시 평택로 284,경기도 평택시 세교동 439-3번지,17825,37.0083742000,127.0743680000,official_gyeonggi_emergency_medical_institutions,경기도 평택시 평택로 284,41220,pending_kakao_api,의료법인 양진의료재단 평택성모병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDAjJDgz,종합병원,2026-06,20,37,365,True,True,3,3,fuzzy_name_address,1.0,False,https://opendata.hira.or.kr/op/opc/selectOpenData.do?sno=11925,HIRA static facility snapshot; not real-time availability,A2113246,2024,C,FAIL,False,https://www.e-gen.or.kr/nemc/business_medical_institution_evaluation.do?tabId=9
