candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41830-001,갈운보건진료소,41830,경기도 양평군 청운면 경강로 4839 갈운보건진료소,37.5415815870005,127.764279029458,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 청운면 경강로 4839,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-002,강하보건지소,41830,"경기도 양평군 강하면 운심길 44, 강하보건지소 (강하보건지소, 운심1리마을회관) .",37.4958145528729,127.410941338216,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 강하면 운심길 44,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-003,개군보건지소,41830,경기도 양평군 개군면 하자포길33번길 6 (개군보건지소) .,37.4262802189008,127.536909049184,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 개군면 하자포길33번길 6,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-004,계정보건진료소,41830,경기도 양평군 양동면 양서북로 518 (계정보건진료소) .,37.4567116679746,127.770686407487,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 양동면 양서북로 518,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-005,고송보건진료소,41830,경기도 양평군 양동면 아랫고슬길8번길 5 (고송보건진료소) .,37.4903228610931,127.699704074107,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 양동면 아랫고슬길8번길 5,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-006,곡수보건진료소,41830,"경기도 양평군 지평면 곡수길 52, 곡수보건진료소 (곡수보건진료소) .",37.4183720975565,127.613841910918,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 지평면 곡수길 52,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-007,국수보건지소,41830,경기도 양평군 양서면 복개길5번길 21 (양서면국수출장소) 국수보건지소,37.5135576059932,127.402374089961,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 양서면 복개길5번길 21,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-008,금왕보건진료소,41830,경기도 양평군 양동면 월리터1길 10 (금왕보건진료소) .,37.4614504774621,127.736170558789,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 양동면 월리터1길 10,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-009,노문보건진료소,41830,"경기도 양평군 서종면 화서1로 258, 노문보건진료소 (노문보건진료소) .",37.6389203395503,127.427984087032,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 서종면 화서1로 258,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41830-010,단석보건진료소,41830,경기도 양평군 양동면 거단길 163 (단석보건진료소) .,37.3865834968578,127.713546751205,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 양평군 양동면 거단길 163,,verified_municipality_match,pending_kakao_api
